Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Zeme,"Alvejas iela 18, Pārolaine, Olaines pag., Olaines nov.",2025-01-14,18154,18154,18154,,13071,1,0.72,7200.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Olaine,2025,1,1
Zeme,"Cialkovska iela 10A, Daugavpils",2025-01-10,456,1367,456,,5000,11,10.97,,Komercobjektiem,,1/3,Latgale,Latgale,Daugavpils,2025,1,1
Zeme,"Pulkveža Brieža iela 11, Liepāja",2025-01-09,7662,7662,7662,,109400,14,14.28,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2025,1,1
Zeme,"Bauska, Bauskas nov.",2025-01-08,3831,3831,3831,,10000,3,2.61,,Komercobjektiem,,1/1,Zemgale,Zemgale,Bauska,2025,1,1
Zeme,"Čiekurkalna 8. šķērslīnija 12, Rīga",2025-01-02,1365,1365,1365,,80000,59,58.61,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2025,1,1
Zeme,"Katrīnas iela 1, Rīga",2024-12-27,1886,1886,1886,,360000,191,190.88,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,12
Zeme,Jūrmala,2024-12-20,11485,11485,11485,,490000,43,42.66,426643.0,Komercobjektiem,,1/1,Pierīga,Pierīga,Jūrmala,2024,4,12
Zeme,"Petri, Grobiņas pag., Dienvidkurzemes nov.",2024-12-19,24800,24800,24800,,50000,2,2.02,20161.0,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,4,12
Zeme,"Krāslavas iela 11, Rīga",2024-12-19,485,485,485,,60000,124,123.71,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,12
Zeme,"Murjāņu iela 61A, Rīga",2024-12-18,48,1780,48,,2060,43,43.08,,Komercobjektiem,,53/1973,Rīga,Rīga,Rīga,2024,4,12
Zeme,"Rīgas iela 249, Jēkabpils, Jēkabpils nov.",2024-12-18,7913,7913,7913,,118300,15,14.95,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,12
Zeme,Rīga,2024-12-17,2800,2800,2800,,200000,71,71.43,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,12
Zeme,Rēzekne,2024-12-17,186,1947,186,,15000,81,80.65,,Komercobjektiem,,62/649,Latgale,Latgale,Rēzekne,2024,4,12
Zeme,"Pupuķu iela 4, Baldone, Ķekavas nov.",2024-12-17,2630,2630,2630,,20000,8,7.6,,Komercobjektiem,,1/1,Pierīga,Pierīga,Ķekava,2024,4,12
Zeme,"Talsi, Talsu nov.",2024-12-16,629,629,629,,3000,5,4.77,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Talsi,2024,4,12
Zeme,"Krišjāņa Valdemāra iela 3A, Sigulda, Siguldas nov.",2024-12-16,1849,1849,1849,,5000,3,2.7,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Sigulda,2024,4,12
Zeme,"Jaunā iela 11B, Limbaži, Limbažu nov.",2024-12-10,408,408,408,,2000,5,4.9,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,4,12
Zeme,"Rīgas iela 11B, Limbaži, Limbažu nov.",2024-12-10,1359,1359,1359,,21500,16,15.82,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,12
Zeme,"Vietalvas iela 1, Rīga",2024-12-10,4647,13941,4647,,300000,65,64.56,,Komercobjektiem,,1/3,Rīga,Rīga,Rīga,2024,4,12
Zeme,"Jāņa Asara iela 19, Jelgava",2024-12-10,230,541,230,,4620,20,20.09,,Komercobjektiem,,230/541,Zemgale,Zemgale,Jelgava,2024,4,12
Zeme,"Jauncepļi, Ģibuļu pag., Talsu nov.",2024-12-09,42600,42600,42600,,15000,0,0.35,3521.0,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,4,12
Zeme,"Cepurīšu iela 12, Kuldīga, Kuldīgas nov.",2024-12-06,4150,4150,4150,,8000,2,1.93,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2024,4,12
Zeme,"Uzvaras iela 6A, Jelgava",2024-12-06,956,956,956,,20000,21,20.92,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,4,12
Zeme,"Bebru iela 12, Brīvkalni, Babītes pag., Mārupes nov.",2024-12-06,6054,6054,6054,,50000,8,8.26,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2024,4,12
Zeme,"Bebru iela 11, Brīvkalni, Babītes pag., Mārupes nov.",2024-12-06,7411,7411,7411,,55000,7,7.42,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2024,4,12
Zeme,"O. Kalpaka iela 62, Gulbene, Gulbenes nov.",2024-12-05,2982,2982,2982,,11910,4,3.99,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2024,4,12
Zeme,"Bīskapa gāte 4, Rīga",2024-12-03,122,122,122,,116470,955,954.67,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,12
Zeme,"Ūdeļu iela 16, Rīga",2024-11-29,3349,6697,3349,,60273,18,18.0,,Komercobjektiem,,1/2,Rīga,Rīga,Rīga,2024,4,11
Zeme,"Piebalgas iela 64, Cēsis, Cēsu nov.",2024-11-28,20443,20443,20443,,150000,7,7.34,73375.0,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Cēsis,2024,4,11
Zeme,"Jēkaba iela 154, Jēkabpils, Jēkabpils nov.",2024-11-27,3960,3960,3960,,12000,3,3.03,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jēkabpils,2024,4,11
Zeme,"Talsi, Talsu nov.",2024-11-25,629,629,629,,17300,28,27.5,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Talsi,2024,4,11
Zeme,"Sakas pag., Dienvidkurzemes nov.",2024-11-25,5000,5000,5000,,37000,7,7.4,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,4,11
Zeme,"Dubultu iela 1, Rīga",2024-11-21,105,314,105,,3000,29,28.66,,Komercobjektiem,,1/3,Rīga,Rīga,Rīga,2024,4,11
Zeme,"Spīdolas iela 4A, Aizkraukle, Aizkraukles nov.",2024-11-21,1524,1524,1524,,15000,10,9.84,,Komercobjektiem,,1/1,Zemgale,Zemgale,Aizkraukle,2024,4,11
Zeme,"Brīvības iela 146B, Liepāja",2024-11-20,4863,4863,4863,,116700,24,24.0,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2024,4,11
Zeme,"Plūdoņa iela 4A, Bauska, Bauskas nov.",2024-11-20,517,1221,517,,5000,10,9.67,,Komercobjektiem,,47/111,Zemgale,Zemgale,Bauska,2024,4,11
Zeme,"Ganību iela 82E, Jelgava",2024-11-19,1111,1111,1111,,10200,9,9.18,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,4,11
Zeme,"Lielā iela 30, Mārupe, Mārupes nov.",2024-11-15,4851,4851,4851,,388080,80,80.0,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2024,4,11
Zeme,"Lielā iela 6B, Saldus, Saldus nov.",2024-11-15,499,499,499,,5400,11,10.82,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Saldus,2024,4,11
Zeme,Daugavpils,2024-11-14,1473,1473,1473,,40730,28,27.65,,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2024,4,11
Zeme,"Lāčplēša iela 14A, Daugavpils",2024-11-11,61,1531,61,,1392,23,22.74,,Komercobjektiem,,1/25,Latgale,Latgale,Daugavpils,2024,4,11
Zeme,"Aleksandra Čaka iela 1, Priežciems, Babītes pag., Mārupes nov.",2024-11-11,6844,6844,6844,,130000,19,18.99,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2024,4,11
Zeme,"Lidoņu iela 29, Rīga",2024-11-11,350,350,350,,10000,29,28.57,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,4,11
Zeme,"Kuldīga, Kuldīgas nov.",2024-11-11,198,198,198,,1300,7,6.57,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2024,4,11
Zeme,"Alūksne, Alūksnes nov.",2024-11-05,527,4745,527,,1492,3,2.83,,Komercobjektiem,,1/9,Vidzeme,Vidzeme,Alūksne,2024,4,11
Zeme,"Tīnūžu šoseja 9, Ikšķile, Ogres nov.",2024-11-04,69,4580,69,,1300,19,18.79,,Komercobjektiem,,201/13306,Pierīga,Pierīga,Ogre,2024,4,11
Zeme,"Aviācijas iela 8C, Jelgava",2024-11-04,544,1087,544,,1423,3,2.62,,Komercobjektiem,,1/2,Zemgale,Zemgale,Jelgava,2024,4,11
Earth,"Lokomotive Street 164, Riga",2024-10-29,10686,10686,10686,,800000,75,74.86,748643.0,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,4,10
Earth,"20 Udens Street, Liepaja",2024-10-28,509,509,509,,30000,59,58.94,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,4,10
Earth,"18. novembra street 398A, Vecstropi, Naujene parish, Augšdaugava county.",2024-10-25,322,2478,322,,1700,5,5.28,,For commercial properties,,13/100,Unknown,Unknown,Unknown,2024,4,10
Earth,"Dzirnavu Street 46, Jurmala",2024-10-23,937,3747,937,,55000,59,58.71,,For commercial properties,,1/4,Pierīga,Pierīga,Jurmala,2024,4,10
Earth,"Mazā Street 6, Saldus, Saldus county.",2024-10-23,3185,3185,3185,,202000,63,63.42,,For commercial properties,,1/1,Kurzeme,Kurzeme,Saldus,2024,4,10
Earth,"Brivibas Street 60, Balvi, Balvi district.",2024-10-23,894,894,894,,15000,17,16.78,,For commercial properties,,1/1,Latgale,Latgale,Balvi,2024,4,10
Earth,"Mūrmuižas Street 11, Valmiera, Valmiera district.",2024-10-22,7972,7972,7972,,63000,8,7.9,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2024,4,10
Earth,"Dzirnavu Street 2, Ape, Smiltene County.",2024-10-17,3302,3302,3302,,14400,4,4.36,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,4,10
Earth,"Raina Street 1A, Sigulda, Sigulda county.",2024-10-16,348,348,348,,5940,17,17.07,,For commercial properties,,1/1,Vidzeme,Vidzeme,Sigulda,2024,4,10
Earth,"Akmentiņi, Ance, Ances parish, Ventspils county.",2024-10-16,5900,5900,5900,,2500,0,0.42,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2024,4,10
Earth,"Kalēju Street 54, Jurmala",2024-10-16,61,2194,61,,3500,57,57.38,,For commercial properties,,61/2194,Pierīga,Pierīga,Jurmala,2024,4,10
Earth,"Zemitana Street 2B, Riga",2024-10-08,1952,1952,1952,,225000,115,115.27,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,4,10
Earth,Ventspils,2024-10-07,1042,1042,1042,,12600,12,12.09,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2024,4,10
Earth,Riga,2024-10-07,1504,1504,1504,,107000,71,71.14,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,4,10
Earth,"Krasta Street 93, Riga",2024-09-30,6985,6985,6985,,908000,130,129.99,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,9
Earth,"Osu Street 2, Jurmala",2024-09-27,82,4538,82,,3000,37,36.73,,For commercial properties,,9/500,Pierīga,Pierīga,Jurmala,2024,3,9
Earth,"Selgas Street 3A, Saulkrasti, Saulkrasti district.",2024-09-27,1616,1616,1616,,125000,77,77.35,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,9
Earth,"Muzeju Street 22, Turaida, Krimulda parish, Sigulda county",2024-09-26,3341,3341,3341,,33000,10,9.88,,For commercial properties,,1/1,Vidzeme,Vidzeme,Sigulda,2024,3,9
Earth,"Forest Street 15A, Rezekne",2024-09-23,1698,1698,1698,,30000,18,17.67,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,9
Earth,"Tirgus Street 2, Balvi, Balvi district.",2024-09-20,1039,1039,1039,,11000,11,10.59,,For commercial properties,,1/1,Latgale,Latgale,Balvi,2024,3,9
Earth,"Saldus Street 7, Ventspils",2024-09-19,1739,1739,1739,,3000,2,1.73,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2024,3,9
Earth,"Rietekļa Street 3, Valmiera, Valmiera County.",2024-09-12,2728,2728,2728,,49000,18,17.96,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2024,3,9
Earth,Riga,2024-09-12,5188,5188,5188,,480000,93,92.52,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,9
Earth,"Kļavu Street 3, Jekabpils, Jekabpils district.",2024-09-10,9890,9890,9890,,141286,14,14.29,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,9
Earth,"Kocēnu parish, Valmiera district",2024-09-10,1388,1388,1388,,19000,14,13.69,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2024,3,9
Earth,"Bene parish, Dobele district",2024-09-02,1303,1303,1303,,2200,2,1.69,,For commercial properties,,1/1,Zemgale,Zemgale,Dobele,2024,3,9
Earth,"Zeltenes Street 6, Pavilosta, South Kurzeme County.",2024-08-30,1339,1339,1339,,46500,35,34.73,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,8
Earth,"Latgales Street 448C, Riga",2024-08-26,7089,7089,7089,,280000,40,39.5,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,8
Earth,"Duntes Street 19B, Riga",2024-08-23,6977,6977,6977,,83000,12,11.9,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,8
Earth,"Milgravia Street 10A, Riga",2024-08-21,1894,1894,1894,,60000,32,31.68,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,8
Earth,"Višķu Street 4A, Riga",2024-08-15,600,600,600,,36740,61,61.23,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,8
Earth,"Engineers Street 58B, Ventspils",2024-08-15,3941,3941,3941,,93000,24,23.6,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2024,3,8
Earth,"J. Poruka Street 16, Ventspils",2024-08-15,4020,4020,4020,,94800,24,23.58,,For commercial properties,,1/1,Kurzeme,Kurzeme,Ventspils,2024,3,8
Earth,"Ledus Street 6, Jekabpils, Jekabpils district.",2024-08-13,4230,4230,4230,,75000,18,17.73,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,8
Earth,"Burtnieku Street 8, Saurieši, Stopiņu parish, Ropaži county.",2024-08-13,1964,1964,1964,,36000,18,18.33,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,8
Earth,"Jaunzvirgzdi, Barkava, Barkava parish, Madona county.",2024-08-12,18223,18223,18223,,12000,1,0.66,6585.0,For commercial properties,,1/1,Vidzeme,Vidzeme,Madona,2024,3,8
Earth,Riga,2024-08-06,1784,1784,1784,,623079,349,349.26,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,8
Earth,"Kridenera Dam 2, Riga",2024-08-06,43,1425,43,,6000,139,138.95,,For commercial properties,,1/33,Rīga,Rīga,Rīga,2024,3,8
Earth,"Zīlānu Street 59, Jekabpils, Jekabpils district.",2024-08-05,948,948,948,,5770,6,6.09,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,8
Earth,"Daibes Street 58, Marupe, Marupe County.",2024-07-31,7300,7300,7300,,198000,27,27.12,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,7
Earth,Riga,2024-07-29,5,1100,5,,1000,222,221.73,,For commercial properties,,1/244,Rīga,Rīga,Rīga,2024,3,7
Earth,"Lāčplēša Street 5, Sigulda, Siguldas district.",2024-07-29,8295,8295,8295,,110000,13,13.26,,For commercial properties,,1/1,Vidzeme,Vidzeme,Sigulda,2024,3,7
Earth,"Lotes, Klīves, Babītes parish, Mārupes district.",2024-07-26,2242,2242,2242,,10000,4,4.46,,For commercial properties,,1/1,Pierīga,Pierīga,Mārupe,2024,3,7
Earth,"Kurzemes Avenue 15, Riga",2024-07-25,1099,1099,1099,,22000,20,20.02,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,7
Earth,Liepaja,2024-07-25,1822,1822,1822,,39300,22,21.57,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,7
Earth,"Jomas Street 76, Jurmala",2024-07-25,541,854,541,,95500,177,176.52,,For commercial properties,,1267/2000,Pierīga,Pierīga,Jurmala,2024,3,7
Earth,"Saules Street 12, Straupciems, Salas parish, Mārupe county",2024-07-17,3162,3162,3162,,8000,3,2.53,,For commercial properties,,1/1,Pierīga,Pierīga,Mārupe,2024,3,7
Earth,"Jasmīnu Street 2, Dreiliņi, Stopiņi Parish, Ropaži County",2024-07-11,7563,7563,7563,,375000,50,49.58,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,3,7
Earth,"Bauskas Street 26, Riga",2024-07-10,1908,1908,1908,,99000,52,51.89,,For commercial properties,,1/1,Rīga,Rīga,Rīga,2024,3,7
Earth,"Mangali Avenue 29, Riga",2024-07-04,584,2336,584,,36210,62,62.0,,For commercial properties,,1/4,Rīga,Rīga,Rīga,2024,3,7
Earth,"Tervetes Street 104B, Jelgava",2024-07-02,1628,1628,1628,,7000,4,4.3,,For commercial properties,,1/1,Zemgale,Zemgale,Jelgava,2024,3,7
Earth,"Gaujas Street 5, Valmiera, Valmiera district.",2024-07-01,959,959,959,,77679,81,81.0,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2024,3,7
Earth,"Gaujas Street 3, Valmiera, Valmiera district.",2024-06-28,972,972,972,,72900,75,75.0,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,6
Earth,"Gaujas Street 5A, Valmiera, Valmiera district.",2024-06-28,761,761,761,,30440,40,40.0,,For commercial properties,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,6
Earth,"Jumpravas parish, Ogre district",2024-06-28,1822,1822,1822,,3500,2,1.92,,For commercial properties,,1/1,Pierīga,Pierīga,Ogre,2024,2,6
Earth,"Latgales Street 71, Rezekne",2024-06-26,274,274,274,,2900,11,10.58,,For commercial properties,,1/1,Unknown,Unknown,Unknown,2024,2,6
Earth,"Tinuzi Highway 9, Ikskile, Ogres county.",2024-06-14,65,4580,65,,2000,31,30.75,,For commercial properties,,189/13306,Pierīga,Pierīga,Ogre,2024,2,6
Earth,"27 Emīlijas Benjamiņas Street, Riga",2024-06-13,1423,1779,1423,,140000,98,98.37,,For commercial properties,,4/5,Rīga,Rīga,Rīga,2024,2,6
Zeme,"Emīlijas Benjamiņas iela 27, Rīga",2024-06-13,356,1779,356,,340000,956,955.59,,Komercobjektiem,,1/5,Rīga,Rīga,Rīga,2024,2,6
Zeme,"Loka maģistrāle 2E, Jelgava",2024-06-13,600,600,600,,14600,24,24.33,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,2,6
Zeme,Rīga,2024-06-12,77,77,77,,4382,57,56.91,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,2,6
Zeme,Rīga,2024-06-12,48,48,48,,1500,31,31.25,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,2,6
Zeme,Daugavpils,2024-06-07,1755,1755,1755,,113150,64,64.47,,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2024,2,6
Zeme,"Dzelzceļa iela 4A, Gulbene, Gulbenes nov.",2024-06-07,6798,6798,6798,,5000,1,0.74,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2024,2,6
Zeme,"Rīgas iela 105D, Ķekava, Ķekavas nov.",2024-06-06,5617,8173,5617,,160000,28,28.48,,Komercobjektiem,,5617/8173,Rīga,Rīga,Rīga,2024,2,6
Zeme,"Zemītes iela 11, Tukums, Tukuma nov.",2024-06-03,737,737,737,,46000,62,62.42,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Tukums,2024,2,6
Zeme,"Tukums, Tukuma nov.",2024-06-03,300,300,300,,30000,100,100.0,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Tukums,2024,2,6
Zeme,"Priežavotu aleja 50, Bajāri, Salaspils pag., Salaspils nov.",2024-05-30,3025,3025,3025,,24000,8,7.93,,Komercobjektiem,,1/1,Pierīga,Pierīga,Salaspils,2024,2,5
Zeme,Rīga,2024-05-29,5,1100,5,,1000,222,221.73,,Komercobjektiem,,1/244,Rīga,Rīga,Rīga,2024,2,5
Zeme,Rīga,2024-05-28,57,57,57,,18400,323,322.81,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Zemgales prospekts 1C, Jelgava",2024-05-28,903,903,903,,40000,44,44.3,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Valmieras iela 24, Cēsis, Cēsu nov.",2024-05-27,5919,5919,5919,,27500,5,4.65,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"Mežaparka ceļš 3, Kadaga, Ādažu pag., Ādažu nov.",2024-05-24,8371,8371,8371,,120000,14,14.34,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Vakara iela 15, Kuldīga, Kuldīgas nov.",2024-05-17,584,584,584,,4200,7,7.19,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Kuldīga,2024,2,5
Zeme,"Putnu iela 1, Zaķumuiža, Ropažu pag., Ropažu nov.",2024-05-15,17300,17300,17300,,57000,3,3.29,32948.0,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Brīvības iela 146A, Liepāja",2024-05-13,6093,6093,6093,,140000,23,22.98,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Liepāja,2024,2,5
Zeme,"Krīdenera dambis 2, Rīga",2024-05-13,43,1425,43,,6000,139,138.95,,Komercobjektiem,,1/33,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Rūpniecības iela 45A, Jelgava",2024-05-10,352,352,352,,7000,20,19.89,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Aviācijas iela 8B, Jelgava",2024-05-09,1888,1888,1888,,45000,24,23.83,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Ganību iela 58B, Jelgava",2024-05-09,145,145,145,,1450,10,10.0,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Bilskas veikals, Bilska, Bilskas pag., Smiltenes nov.",2024-05-08,1503,1503,1503,,7100,5,4.72,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Buļļu iela 72C, Rīga",2024-05-01,4669,4669,4669,,10000,2,2.14,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Tulpju iela 1A, Carnikava, Carnikavas pag., Ādažu nov.",2024-04-30,1155,1155,1155,,182000,158,157.58,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,2,4
Zeme,"Ozols, Stučeva, Vērēmu pag., Rēzeknes nov.",2024-04-30,12000,12000,12000,,50000,4,4.17,41667.0,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2024,2,4
Zeme,"Miera iela 23A, Gulbene, Gulbenes nov.",2024-04-29,1879,1879,1879,,2000,1,1.06,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2024,2,4
Zeme,"Raiņa iela 9E, Valmiera, Valmieras nov.",2024-04-26,1941,1941,1941,,33000,17,17.0,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,4
Zeme,"Cēsu iela 32B, Limbaži, Limbažu nov.",2024-04-24,5501,5501,5501,,14000,3,2.54,,Komercobjektiem,,1/1,Unknown,Unknown,Unknown,2024,2,4
Zeme,"Rīgas iela 45, Valmiera, Valmieras nov.",2024-04-23,1093,2573,1093,,20500,19,18.76,,Komercobjektiem,,1093/2573,Rīga,Rīga,Rīga,2024,2,4
Zeme,"Kalēju iela 54, Jūrmala",2024-04-17,67,2194,67,,3000,45,44.78,,Komercobjektiem,,67/2194,Pierīga,Pierīga,Jūrmala,2024,2,4
Zeme,Daugavpils,2024-04-16,1755,1755,1755,,175200,100,99.83,,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2024,2,4
Zeme,"Kalēju iela 54, Jūrmala",2024-04-09,67,2194,67,,3000,45,44.78,,Komercobjektiem,,67/2194,Pierīga,Pierīga,Jūrmala,2024,2,4
Zeme,"Plānupes iela 31A, Inčukalns, Inčukalna pag., Siguldas nov.",2024-04-05,5800,5800,5800,,22100,4,3.81,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Sigulda,2024,2,4
Zeme,"Ošu iela 2, Jūrmala",2024-04-04,82,4538,82,,1500,18,18.36,,Komercobjektiem,,9/500,Pierīga,Pierīga,Jūrmala,2024,2,4
Zeme,"Dzelzceļa iela 4D, Gulbene, Gulbenes nov.",2024-04-03,939,939,939,,2000,2,2.13,,Komercobjektiem,,1/1,Vidzeme,Vidzeme,Gulbene,2024,2,4
Zeme,Rīga,2024-04-02,334,334,334,,21300,64,63.77,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,2,4
Zeme,"18. novembra iela 130, Daugavpils",2024-03-27,2656,2656,2656,,100000,38,37.65,,Komercobjektiem,,1/1,Latgale,Latgale,Daugavpils,2024,1,3
Zeme,"Latgales iela 4, Rēzekne",2024-03-27,724,724,724,,6200,9,8.56,,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2024,1,3
Zeme,"Krišjāņa Barona iela 57, Rīga",2024-03-25,678,678,678,,220000,324,324.48,,Komercobjektiem,,1/1,Rīga,Rīga,Rīga,2024,1,3
Zeme,"Lielā iela 74, Mārupe, Mārupes nov.",2024-03-25,1701,4400,1701,,20000,12,11.76,,Komercobjektiem,,29/75,Pierīga,Pierīga,Mārupe,2024,1,3
Zeme,"Daugavas iela 4, Baldone, Ķekavas nov.",2024-03-22,1868,1868,1868,,18700,10,10.01,,Komercobjektiem,,1/1,Pierīga,Pierīga,Ķekava,2024,1,3
Zeme,"Vecozolu iela 105, Tīraine, Mārupes pag., Mārupes nov.",2024-03-22,6155,6155,6155,,355000,58,57.68,,Komercobjektiem,,1/1,Pierīga,Pierīga,Mārupe,2024,1,3
Zeme,"Ošu iela 2, Jūrmala",2024-03-22,45,4538,45,,2000,44,44.07,,Komercobjektiem,,1/100,Pierīga,Pierīga,Jūrmala,2024,1,3
Zeme,"Saldus iela 11D, Jelgava",2024-03-22,1011,1011,1011,,12800,13,12.66,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Saldus,2024,1,3
Zeme,"Krīdenera dambis 2, Rīga",2024-03-21,43,1425,43,,6000,139,138.95,,Komercobjektiem,,1/33,Rīga,Rīga,Rīga,2024,1,3
Zeme,"Skolas iela 1, Aizkraukle, Aizkraukles nov.",2024-03-20,9993,9993,9993,,525000,53,52.54,,Komercobjektiem,,1/1,Zemgale,Zemgale,Aizkraukle,2024,1,3
Zeme,"Rūpniecības iela 5A, Jelgava",2024-03-20,207,207,207,,3400,16,16.43,,Komercobjektiem,,1/1,Zemgale,Zemgale,Jelgava,2024,1,3
Zeme,"Jaunā iela 25, Talsi, Talsu nov.",2024-03-18,115,115,115,,100000,870,869.57,,Komercobjektiem,,1/1,Kurzeme,Kurzeme,Talsi,2024,1,3
